paperId,title,abstract,year,citationCount,influentialCitationCount,doi,url,publicationTypes,venue
b0fedfe2083019914701a5e868af7ae858dea9e5,[Winter wheat GPC estimation based on leaf and canopy chlorophyll parameters].,,2014,2,1,,https://www.semanticscholar.org/paper/b0fedfe2083019914701a5e868af7ae858dea9e5,JournalArticle,Guang pu xue yu guang pu fen xi = Guang pu
d35f70414a3433542b99ecb5f920f6631f5fe90f,iFarm: Development of Web-Based System of Cultivation and Cost Management for Agriculture,,2014,19,0,10.1109/CISIS.2014.89,https://www.semanticscholar.org/paper/d35f70414a3433542b99ecb5f920f6631f5fe90f,"JournalArticle,Conference","2014 Eighth International Conference on Complex, Intelligent and Software Intensive Systems"
13456ce9647d43a2bda32db8bd665e302c291ca5,Wireless Sensor Network in precision agriculture application,,2014,143,4,10.1109/CITS.2014.6878963,https://www.semanticscholar.org/paper/13456ce9647d43a2bda32db8bd665e302c291ca5,"JournalArticle,Conference","International Conference on Computer, Information and Telecommunication Systems"
2e8b6fa971c121a90bbea3a4f09fe3669f3acede,Precision irrigation performance measurement using wireless sensor network,,2014,20,1,10.1109/ICUFN.2014.6876771,https://www.semanticscholar.org/paper/2e8b6fa971c121a90bbea3a4f09fe3669f3acede,"JournalArticle,Conference",International Conference on Ubiquitous and Future Networks
9eace7f585bec77f0713b7619abd6f7b040f0c20,Genome-Wide DNA Methylation Patterns and Transcription Analysis in Sheep Muscle,"DNA methylation plays a central role in regulating many aspects of growth and development in mammals through regulating gene expression. The development of next generation sequencing technologies have paved the way for genome-wide, high resolution analysis of DNA methylation landscapes using methodology known as reduced representation bisulfite sequencing (RRBS). While RRBS has proven to be effective in understanding DNA methylation landscapes in humans, mice, and rats, to date, few studies have utilised this powerful method for investigating DNA methylation in agricultural animals. Here we describe the utilisation of RRBS to investigate DNA methylation in sheep Longissimus dorsi muscles. RRBS analysis of ∼1% of the genome from Longissimus dorsi muscles provided data of suitably high precision and accuracy for DNA methylation analysis, at all levels of resolution from genome-wide to individual nucleotides. Combining RRBS data with mRNAseq data allowed the sheep Longissimus dorsi muscle methylome to be compared with methylomes from other species. While some species differences were identified, many similarities were observed between DNA methylation patterns in sheep and other more commonly studied species. The RRBS data presented here highlights the complexity of epigenetic regulation of genes. However, the similarities observed across species are promising, in that knowledge gained from epigenetic studies in human and mice may be applied, with caution, to agricultural species. The ability to accurately measure DNA methylation in agricultural animals will contribute an additional layer of information to the genetic analyses currently being used to maximise production gains in these species.",2014,36,2,10.1371/journal.pone.0101853,https://www.semanticscholar.org/paper/9eace7f585bec77f0713b7619abd6f7b040f0c20,JournalArticle,PLoS ONE
109eea60af85345f5c35654ca0c09951c3632467,KrishiSense: A semantically aware web enabled wireless sensor network system for precision agriculture applications,,2014,15,1,10.1109/IGARSS.2014.6947385,https://www.semanticscholar.org/paper/109eea60af85345f5c35654ca0c09951c3632467,JournalArticle,2014 IEEE Geoscience and Remote Sensing Symposium
c01153c2d0e0927b1bd33e909b411ef4ed0082e6,Multi-temporal optical and radar data fusion for crop monitoring: Application to an intensive agricultural area in BRITTANY(France),,2014,11,0,10.1109/IGARSS.2014.6946720,https://www.semanticscholar.org/paper/c01153c2d0e0927b1bd33e909b411ef4ed0082e6,JournalArticle,2014 IEEE Geoscience and Remote Sensing Symposium
d965a6aa2122dbe3475721bf0ccd373d3c67115c,Topsoil moisture estimation for precision agriculture using unmmaned aerial vehicle multispectral imagery,,2014,49,0,10.1109/IGARSS.2014.6947175,https://www.semanticscholar.org/paper/d965a6aa2122dbe3475721bf0ccd373d3c67115c,JournalArticle,2014 IEEE Geoscience and Remote Sensing Symposium
df480614882f23f40f8ef2e904be4d7ff7651b43,Integration MRA and MVA for cropland soil property estimation using hyperspectral reflectance,,2014,1,0,10.1109/IGARSS.2014.6947178,https://www.semanticscholar.org/paper/df480614882f23f40f8ef2e904be4d7ff7651b43,JournalArticle,2014 IEEE Geoscience and Remote Sensing Symposium
8304e1f7d9b35b1b02fe6582760e3ca821dcdc8e,Deployment of wireless sensor networks (WSN) in automated irrigation management and scheduling systems: a review,,2014,54,1,10.1109/SCAT.2014.7055144,https://www.semanticscholar.org/paper/8304e1f7d9b35b1b02fe6582760e3ca821dcdc8e,"Conference,Review",International Conference on Parallel Architectures and Compilation Techniques
a4fc5d2980cd791fd0f319013d2ed3124d526195,"A solar-powered, Wi-Fi re-programmable precision irrigation controller",,2014,10,0,10.1109/SCAT.2014.7055141,https://www.semanticscholar.org/paper/a4fc5d2980cd791fd0f319013d2ed3124d526195,Conference,International Conference on Parallel Architectures and Compilation Techniques
cb157d24be4f4bbd20cd7496ad825fdb586c0640,Research on calibration method of infrared test equipment (calibration method of infrared radiometer and infrared thermal imager),,2014,0,0,10.1109/CCDC.2014.6852473,https://www.semanticscholar.org/paper/cb157d24be4f4bbd20cd7496ad825fdb586c0640,"Conference,Review",Chinese Control and Decision Conference
20e2c59f5f49ba624aaf43cbf96c11dc727ace7a,Continuous and unattended measurements of the site preference of nitrous oxide emitted from an agricultural soil using quantum cascade laser spectrometry with intercomparison with isotope ratio mass spectrometry.,,2014,13,3,10.1002/rcm.6916,https://www.semanticscholar.org/paper/20e2c59f5f49ba624aaf43cbf96c11dc727ace7a,JournalArticle,Rapid Communications in Mass Spectrometry
48df9fd64d3bab84b0a334f90e3ee676184e873f,Soil Resources Information System for Improving Productivity Using Geo-Informatics Technology,"Soil 
surveying and mapping is an important operation, since it plays a key role in 
the knowledge about soil nutrients, properties and how it can be used for 
agriculture. This study was carried out in order to map soil chemical 
properties and macronutrients status in North, Center and South districts zones 
of Gujarat state. Geographic Information System (GIS) was used in this study to 
present the secondary data of the soil which were obtained from Anand 
Agriculture University (AAU), Gujarat. The major objective of this study was to 
analyze & visualize the secondary data of soil through IDW, spatial 
interpolation techniques for suitable mapping in a selected North, Central and 
South districts of Gujarat state. Various maps showing spatial distribution of 
micronutrients and chemical properties for North, Center and South districts 
zones of Gujarat state were prepared. These digital maps can be used in 
precision farming studies with the application of fertilizers and 
micro-nutrients as per the requirement and the recommendations. This approach 
is proposed as a method for the evaluation of sustainable soil management 
practices such as variable rate of fertilization. This study demonstrates the 
usefulness of geo-informatics technology in soil survey as well as applications 
of various micronutrients to specific areas based on recommendations.",2014,4,0,10.4236/IJG.2014.58069,https://www.semanticscholar.org/paper/48df9fd64d3bab84b0a334f90e3ee676184e873f,Review,
a43a9a983f0cb07dd3bce587c2c0af10f76ac511,Determining the Effects of Storage on Cotton and Soybean Leaf Samples for Hyperspectral Analysis,,2014,39,0,10.1109/JSTARS.2014.2330521,https://www.semanticscholar.org/paper/a43a9a983f0cb07dd3bce587c2c0af10f76ac511,JournalArticle,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing
71782211e4d474ed19fb120b9a1518c854fb4570,Granular impact cratering by liquid drops: Understanding raindrop imprints through an analogy to asteroid strikes,"Significance We provide a quantitative understanding of raindrop impacts on sandy surfaces—a ubiquitous phenomenon relevant to many important natural, agricultural, and industrial processes. Combining high-speed photography with high-precision laser profilometry, we investigate the dynamics of liquid-drop impacts on granular surfaces and monitor the morphology of resulting impact craters. Remarkably, we discover a quantitative similarity between liquid-drop impacts and asteroid strikes in terms of both the energy scaling and the aspect ratio of their impact craters. Such a similarity inspires us to apply the idea developed in planetary sciences to liquid-drop impact cratering, which leads to a model that quantitatively describes various features of liquid-drop imprints. When a granular material is impacted by a sphere, its surface deforms like a liquid yet it preserves a circular crater like a solid. Although the mechanism of granular impact cratering by solid spheres is well explored, our knowledge on granular impact cratering by liquid drops is still very limited. Here, by combining high-speed photography with high-precision laser profilometry, we investigate liquid-drop impact dynamics on granular surface and monitor the morphology of resulting impact craters. Surprisingly, we find that despite the enormous energy and length difference, granular impact cratering by liquid drops follows the same energy scaling and reproduces the same crater morphology as that of asteroid impact craters. Inspired by this similarity, we integrate the physical insight from planetary sciences, the liquid marble model from fluid mechanics, and the concept of jamming transition from granular physics into a simple theoretical framework that quantitatively describes all of the main features of liquid-drop imprints in granular media. Our study sheds light on the mechanisms governing raindrop impacts on granular surfaces and reveals a remarkable analogy between familiar phenomena of raining and catastrophic asteroid strikes.",2014,80,3,10.1073/pnas.1419271112,https://www.semanticscholar.org/paper/71782211e4d474ed19fb120b9a1518c854fb4570,JournalArticle,Proceedings of the National Academy of Sciences of the United States of America
d12a947048e9b4ea02db57a34c410a4295e73496,Epilepsy Treatment Simplified through Mobile Ketogenic Diet Planning.,"BACKGROUND
The Ketogenic Diet (KD) is an effective, alternative treatment for refractory epilepsy. This high fat, low protein and carbohydrate diet mimics the metabolic and hormonal changes that are associated with fasting.


AIMS
To maximize the effectiveness of the KD, each meal is precisely planned, calculated, and weighed to within 0.1 gram for the average three-year duration of treatment. Managing the KD is time-consuming and may deter caretakers and patients from pursuing or continuing this treatment. Thus, we investigated methods of planning KD faster and making the process more portable through mobile applications.


METHODS
Nutritional data was gathered from the United States Department of Agriculture (USDA) Nutrient Database. User selected foods are converted into linear equations with n variables and three constraints: prescribed fat content, prescribed protein content, and prescribed carbohydrate content. Techniques are applied to derive the solutions to the underdetermined system depending on the number of foods chosen.


RESULTS
The method was implemented on an iOS device and tested with varieties of foods and different number of foods selected. With each case, the application's constructed meal plan was within 95% precision of the KD requirements.


CONCLUSION
In this study, we attempt to reduce the time needed to calculate a meal by automating the computation of the KD via a linear algebra model. We improve upon previous KD calculators by offering optimal suggestions and incorporating the USDA database. We believe this mobile application will help make the KD and other dietary treatment preparations less time consuming and more convenient.",2014,5,0,10.7309/jmtm.3.2.3,https://www.semanticscholar.org/paper/d12a947048e9b4ea02db57a34c410a4295e73496,JournalArticle,Journal of Mobile Technology in Medicine
047c65f8e90c70f983d962fa429b9879d402b5ac,Innovation mechanisms in German precision farming,,2014,83,4,10.1007/s11119-013-9337-2,https://www.semanticscholar.org/paper/047c65f8e90c70f983d962fa429b9879d402b5ac,Review,Precision Agriculture
294859ad6d4f1c225fcd69b02b98a78a47e1c7f5,"Use of Stable Isotopes of Carbon and Nitrogen to Identify Sources of Organic Matter to Bed Sediments of the Tualatin River, Oregon",,2014,7,0,10.3133/sir20105154,https://www.semanticscholar.org/paper/294859ad6d4f1c225fcd69b02b98a78a47e1c7f5,Review,
359c24bc9bb58ea6a5ad49247cd43957f8a3d9fd,Study on an electrochromatography method based on organic-inorganic hybrid molecularly imprinted monolith for determination of trace trichlorfon in vegetables.,,2014,20,2,10.1002/jsfa.6511,https://www.semanticscholar.org/paper/359c24bc9bb58ea6a5ad49247cd43957f8a3d9fd,"JournalArticle,Study",The Journal of the Science of Food and Agriculture
57b95438eebccf306a10f9ac35744b6534661b06,Innovative analysis and use of high‐resolution DTMs for quantitative interrogation of Earth‐surface processes,"This is the era of digital landscapes; the widespread availability of powerful sensing technologies has revolutionized the way it is possible to interrogate landscapes in order to understand the processes sculpting them. Vastly greater areas have now been acquired at ‘high resolution’: currently tens of metres globally to millimetric precision and accuracy locally. This permits geomorphic features to be visualized and analysed across the scales at which Earth‐surface processes operate. Especially exciting is the capturing of process dynamics in repeated surveying, which will only become more important with low‐cost accessible data generation through techniques such as Structure from Motion (SfM). But the key challenge remains; to interpret high resolution Digital Terrain Models (DTMs), particularly by extracting geomorphic features in robust and objective ways and then linking the observed features to the underlying physical processes. In response to the new data and challenges, recent years have seen improved processing of raw data into DTMs, development of data fusion techniques, novel quantitative analysis of topographic data, and innovative geomorphological mapping. The twelve papers collected in this volume sample this progress in interrogating Earth‐surface processes through the analysis of DTMs. They cover a wide range of disciplines and spatio‐temporal scales, from landslide prone landscapes, to agriculturally modified regions, to mountainous landscapes, and coastal zones. They all, however, showcase the quantitative exploitation of information contained in high‐resolution topographic data that we believe will underpin the improvement of our understanding of many elements of Earth‐surface processes. Most of the papers introduced here were first presented in a conference session at the European Geosciences Union General Assembly in 2011. Copyright © 2014 John Wiley & Sons, Ltd.",2014,24,0,10.1002/esp.3616,https://www.semanticscholar.org/paper/57b95438eebccf306a10f9ac35744b6534661b06,Review,
57f201fe72b3eafaaa9c48788eacef82036b4a9f,A new approach for measuring 3D digitalized rape leaf parameters based on images,,2014,3,0,10.1109/AGRO-GEOINFORMATICS.2014.6910633,https://www.semanticscholar.org/paper/57f201fe72b3eafaaa9c48788eacef82036b4a9f,Conference,2014 The Third International Conference on Agro-Geoinformatics
72325911b582b3179d79ecb6d872181ac9f8157f,Timing of precision agriculture technology adoption in US cotton production,,2014,61,5,10.1007/s11119-013-9338-1,https://www.semanticscholar.org/paper/72325911b582b3179d79ecb6d872181ac9f8157f,Review,Precision Agriculture
f37be43982a65a5b3b637c99b215751e2ca706ba,A review of data assimilation of crop growth simulation based on remote sensing information,,2014,5,0,10.1109/AGRO-GEOINFORMATICS.2014.6910599,https://www.semanticscholar.org/paper/f37be43982a65a5b3b637c99b215751e2ca706ba,"Conference,Review",2014 The Third International Conference on Agro-Geoinformatics
756b820ae3cd083f8f67e0b1cc59661a838cf8e3,Nanotechnology in agriculture: prospects and constraints,"Attempts to apply nanotechnology in agriculture began with the growing realization that conventional farming technologies would neither be able to increase productivity any further nor restore ecosystems damaged by existing technologies back to their pristine state; in particular because the long-term effects of farming with “miracle seeds”, in conjunction with irrigation, fertilizers, and pesticides, have been questioned both at the scientific and policy levels, and must be gradually phased out. Nanotechnology in agriculture has gained momentum in the last decade with an abundance of public funding, but the pace of development is modest, even though many disciplines come under the umbrella of agriculture. This could be attributed to: a unique nature of farm production, which functions as an open system whereby energy and matter are exchanged freely; the scale of demand of input materials always being gigantic in contrast with industrial nanoproducts; an absence of control over the input nanomaterials in contrast with industrial nanoproducts (eg, the cell phone) and because their fate has to be conceived on the geosphere (pedosphere)-biosphere-hydrosphere-atmosphere continuum; the time lag of emerging technologies reaching the farmers’ field, especially given that many emerging economies are unwilling to spend on innovation; and the lack of foresight resulting from agricultural education not having attracted a sufficient number of brilliant minds the world over, while personnel from kindred disciplines might lack an understanding of agricultural production systems. If these issues are taken care of, nanotechnologic intervention in farming has bright prospects for improving the efficiency of nutrient use through nanoformulations of fertilizers, breaking yield barriers through bionanotechnology, surveillance and control of pests and diseases, understanding mechanisms of host-parasite interactions at the molecular level, development of new-generation pesticides and their carriers, preservation and packaging of food and food additives, strengthening of natural fibers, removal of contaminants from soil and water, improving the shelf-life of vegetables and flowers, clay-based nanoresources for precision water management, reclamation of salt-affected soils, and stabilization of erosion-prone surfaces, to name a few.",2014,330,6,10.2147/NSA.S39409,https://www.semanticscholar.org/paper/756b820ae3cd083f8f67e0b1cc59661a838cf8e3,"Review,JournalArticle","Nanotechnology, Science and Applications"
1b299a72dc126b46879bffd17ac1e8a65a0fabd2,Spatial Distribution and Minimum Sample Size for Overwintering Larvae of the Rice Stem Borer Chilo suppressalis (Walker) in Paddy Fields,,2014,25,3,10.1007/s13744-014-0232-y,https://www.semanticscholar.org/paper/1b299a72dc126b46879bffd17ac1e8a65a0fabd2,JournalArticle,Neotropical Entomology
db56ac2600279405f3bdbdaeab194be22b111e11,Integration of geoinformatics and wireless sensors for smart agriculture in tea,,2014,6,0,10.1117/12.2066366,https://www.semanticscholar.org/paper/db56ac2600279405f3bdbdaeab194be22b111e11,Conference,International Conference on Remote Sensing and Geoinformation of Environment
5c61143c825b82373e368e66ba16ff51df2bb455,Digital Mapping of Soil Organic Carbon Contents and Stocks in Denmark,"Estimation of carbon contents and stocks are important for carbon sequestration, greenhouse gas emissions and national carbon balance inventories. For Denmark, we modeled the vertical distribution of soil organic carbon (SOC) and bulk density, and mapped its spatial distribution at five standard soil depth intervals (0−5, 5−15, 15−30, 30−60 and 60−100 cm) using 18 environmental variables as predictors. SOC distribution was influenced by precipitation, land use, soil type, wetland, elevation, wetness index, and multi-resolution index of valley bottom flatness. The highest average SOC content of 20 g kg−1 was reported for 0−5 cm soil, whereas there was on average 2.2 g SOC kg−1 at 60−100 cm depth. For SOC and bulk density prediction precision decreased with soil depth, and a standard error of 2.8 g kg−1 was found at 60−100 cm soil depth. Average SOC stock for 0−30 cm was 72 t ha−1 and in the top 1 m there was 120 t SOC ha−1. In total, the soils stored approximately 570 Tg C within the top 1 m. The soils under agriculture had the highest amount of carbon (444 Tg) followed by forest and semi-natural vegetation that contributed 11% of the total SOC stock. More than 60% of the total SOC stock was present in Podzols and Luvisols. Compared to previous estimates, our approach is more reliable as we adopted a robust quantification technique and mapped the spatial distribution of SOC stock and prediction uncertainty. The estimation was validated using common statistical indices and the data and high-resolution maps could be used for future soil carbon assessment and inventories.",2014,294,10,10.1371/journal.pone.0105519,https://www.semanticscholar.org/paper/5c61143c825b82373e368e66ba16ff51df2bb455,JournalArticle,PLoS ONE
9073fdc970e0f8abdda5d9429ad7ef2d8f102763,Smart-use of fertilizers to manage spider mites (Acari: Tetrachynidae) and other arthropod pests,,2014,11,0,10.14719/PST.2014.1.3.56,https://www.semanticscholar.org/paper/9073fdc970e0f8abdda5d9429ad7ef2d8f102763,Review,
852294db758eb5fab8a54bdf3aa3e91f01174acc,Online solid phase extraction LC–MS/MS method for the analysis of succinate dehydrogenase inhibitor fungicides and its applicability to surface water samples,,2014,39,2,10.1007/s00216-014-8073-4,https://www.semanticscholar.org/paper/852294db758eb5fab8a54bdf3aa3e91f01174acc,"JournalArticle,Study",Analytical and Bioanalytical Chemistry
12bdfc6352b5d29b802237c3c55f6a6e527d7245,A Wireless Sensor Network Application with Distributed Processing in the Compressed Domain,,2014,1,0,10.1007/978-3-319-13323-2_9,https://www.semanticscholar.org/paper/12bdfc6352b5d29b802237c3c55f6a6e527d7245,JournalArticle,International Workshop on Activity Monitoring by Multiple Distributed Sensing
6b2bc19c453aaca0c56fa11fc9e08f5e974fc634,An integrated framework for wireless sensor network management,,2014,6,0,10.1002/wcm.2260,https://www.semanticscholar.org/paper/6b2bc19c453aaca0c56fa11fc9e08f5e974fc634,JournalArticle,Wireless Communications and Mobile Computing
72c2a39bb3ecec58309d94e40644c6acaf9ec0da,The Neolithic Demographic Transition in Europe: Correlation with Juvenility Index Supports Interpretation of the Summed Calibrated Radiocarbon Date Probability Distribution (SCDPD) as a Valid Demographic Proxy,"Analysis of the proportion of immature skeletons recovered from European prehistoric cemeteries has shown that the transition to agriculture after 9000 BP triggered a long-term increase in human fertility. Here we compare the largest analysis of European cemeteries to date with an independent line of evidence, the summed calibrated date probability distribution of radiocarbon dates (SCDPD) from archaeological sites. Our cemetery reanalysis confirms increased growth rates after the introduction of agriculture; the radiocarbon analysis also shows this pattern, and a significant correlation between both lines of evidence confirms the demographic validity of SCDPDs. We analyze the areal extent of Neolithic enclosures and demographic data from ethnographically known farming and foraging societies and we estimate differences in population levels at individual sites. We find little effect on the overall shape and precision of the SCDPD and we observe a small increase in the correlation with the cemetery trends. The SCDPD analysis supports the hypothesis that the transition to agriculture dramatically increased demographic growth, but it was followed within centuries by a general pattern of collapse even after accounting for higher settlement densities during the Neolithic. The study supports the unique contribution of SCDPDs as a valid demographic proxy for the demographic patterns associated with early agriculture.",2014,85,4,10.1371/journal.pone.0105730,https://www.semanticscholar.org/paper/72c2a39bb3ecec58309d94e40644c6acaf9ec0da,JournalArticle,PLoS ONE
a0ff3c28f79e157c84c9e242c18bf376f5bdf109,Application of High Precision Accuracy Irrigation Based on the Fuzzy Spatial Data Mining in 4G,,2014,0,0,10.1109/IHMSC.2014.26,https://www.semanticscholar.org/paper/a0ff3c28f79e157c84c9e242c18bf376f5bdf109,Conference,2014 Sixth International Conference on Intelligent Human-Machine Systems and Cybernetics
7942f0f793041dddefe084825ac907ab6755dab9,A review of advanced machine learning methods for the detection of biotic stress in precision crop protection,,2014,7,0,10.1007/s11119-014-9372-7,https://www.semanticscholar.org/paper/7942f0f793041dddefe084825ac907ab6755dab9,Review,Precision Agriculture
9fd37d6a834fc39c3961024e74a9e636aafe114f,A decade of conservation effects assessment research by the USDA Agricultural Research Service: Progress overview and future outlook,,2014,43,2,10.2489/jswc.69.5.365,https://www.semanticscholar.org/paper/9fd37d6a834fc39c3961024e74a9e636aafe114f,Review,Journal of Soil and Water Conservation
d8b591cadb9fed9b4fa246974aa65eea8166383f,Elemental Analysis of Soils Using Laser Ablation Inductively Coupled Plasma Mass Spectrometry (LA-ICP-MS) and Laser-Induced Breakdown Spectroscopy (LIBS) with Multivariate Discrimination: Tape Mounting as an Alternative to Pellets for Small Forensic Transfer Specimens,,2014,37,1,10.1366/13-07351,https://www.semanticscholar.org/paper/d8b591cadb9fed9b4fa246974aa65eea8166383f,JournalArticle,Applied Spectroscopy
fef1d2545586500dc986b6e25f0a8c96fdd16a3f,A social networks integrated sensor platform for precision agriculture,,2014,6,1,10.1109/ICNIDC.2014.7000280,https://www.semanticscholar.org/paper/fef1d2545586500dc986b6e25f0a8c96fdd16a3f,Conference,IEEE International Conference on Network Infrastructure and Digital Content
9d227d29e1e8f09f0c9ba4264360b31d8f459b5f,Acquiring Stored or Real Time Satellite Data via Natural Language Query,,2014,0,0,10.1007/978-3-319-11116-2_19,https://www.semanticscholar.org/paper/9d227d29e1e8f09f0c9ba4264360b31d8f459b5f,"JournalArticle,Review",Asia-Pacific Web Conference
58a09b1351ddb447e6abdede7233a4794d538155,A Crop/Weed Field Image Dataset for the Evaluation of Computer Vision Based Precision Agriculture Tasks,,2014,217,19,10.1007/978-3-319-16220-1_8,https://www.semanticscholar.org/paper/58a09b1351ddb447e6abdede7233a4794d538155,JournalArticle,ECCV Workshops
602c17b4e5d484a1f4f6c20c4d02eaadda58aa3a,Study on Application of Grey Prediction Fuzzy PID Control in Water and Fertilizer Precision Irrigation,,2014,8,0,10.1109/CIT.2014.43,https://www.semanticscholar.org/paper/602c17b4e5d484a1f4f6c20c4d02eaadda58aa3a,"JournalArticle,Conference",2014 IEEE International Conference on Computer and Information Technology
837933abefafbfa64b41bbbe8f4ba9bb1c7f40e0,A survey of wireless sensor network approaches and their energy consumption for monitoring farm fields in precision agriculture,,2014,126,4,10.1007/s11119-014-9371-8,https://www.semanticscholar.org/paper/837933abefafbfa64b41bbbe8f4ba9bb1c7f40e0,Review,Precision Agriculture
0242006dbf480b95a55b4a6bd1b0b8a347c88cde,Study on the Temporal and Spatial Variability of Maize Yield in Precision Operation Area,,2014,0,0,10.1007/978-3-319-19620-6_77,https://www.semanticscholar.org/paper/0242006dbf480b95a55b4a6bd1b0b8a347c88cde,JournalArticle,Conference on Control Technology and Applications
3d8dc391adb5ddf4e59060537c439670c8519083,"Caracterização edafoambiental da cafeicultura da região de Três Pontas, Minas Gerais",,2014,0,0,,https://www.semanticscholar.org/paper/3d8dc391adb5ddf4e59060537c439670c8519083,Review,
4908cc6686e69db25c7afcd2caeb630b4d27faab,An On-Line Monitoring System of Crop Growth in Greenhouse,,2014,4,0,10.1007/978-3-319-19620-6_70,https://www.semanticscholar.org/paper/4908cc6686e69db25c7afcd2caeb630b4d27faab,JournalArticle,Conference on Control Technology and Applications
ac9df17e97e1bc941b51525fa70961a453b3ff6a,Agricultural Library Information Retrieval Based on Improved Semantic Algorithm,,2014,0,0,10.1007/978-3-319-19620-6_65,https://www.semanticscholar.org/paper/ac9df17e97e1bc941b51525fa70961a453b3ff6a,JournalArticle,Conference on Control Technology and Applications
3ec07056ed278a2c852b02606127defbb1f0331f,Design of Multi-parameter Wireless Sensor Network Monitoring System in Precision Agriculture,,2014,9,0,10.1109/IMCCC.2014.153,https://www.semanticscholar.org/paper/3ec07056ed278a2c852b02606127defbb1f0331f,Conference,"2014 Fourth International Conference on Instrumentation and Measurement, Computer, Communication and Control"
835dfe785faec03f47ec0266fcc49715c396add0,Terrestrial laser scanning for plant height measurement and biomass estimation of maize,"Over the last decades, the role of remote sensing gained in importance for monitoring applications in precision agriculture. A key factor for assessing the development of crops during the growing period is the actual biomass. As non-destructive methods of directly measuring biomass do not exist, parameters like plant height are considered as estimators. In this contribution, first results of multitemporal surveys on a maize field with a terrestrial laser scanner are shown. The achieved point clouds are interpolated to generate Crop Surface Models (CSM) that represent the top canopy. These CSMs are used for visualizing the spatial distribution of plant height differences within the field and calculating plant height above ground with a high resolution of 1 cm. In addition, manual measurements of plant height were carried out corresponding to each TLS campaign to verify the results. The high coefficient of determination (R² = 0.93) between both measurement methods shows the applicability of the presented approach. The established regression model between CSM-derived plant height and destructively measured biomass shows a varying performance depending on the considered time frame during the growing period. This study shows that TLS is a suitable and promising method for measuring plant height of maize. Moreover, it shows the potential of plant height as a non-destructive estimator for biomass in the early growing period. However, challenges are the non-linear development of plant height and biomass over the whole growing period.",2014,20,1,10.5194/ISPRSARCHIVES-XL-7-181-2014,https://www.semanticscholar.org/paper/835dfe785faec03f47ec0266fcc49715c396add0,Review,
8d9c73d0fdc4ffceb86909eca2418d9efd840323,Application of Supervised Self Organising Models for Wheat Yield Prediction,,2014,8,1,10.1007/978-3-662-44654-6_55,https://www.semanticscholar.org/paper/8d9c73d0fdc4ffceb86909eca2418d9efd840323,JournalArticle,Artificial Intelligence Applications and Innovations
cd5c6ef21355b24d2c8d64c15318a5ca89c3ffa7,Introduction and preliminary results of a calibration for full-frame hyperspectral cameras to monitor agricultural crops with UAVs,Abstract. Hyperspectral remote sensing helps to acquire information about the status of agricultural crops to allow optimized management practices in the context of precision agriculture. Due to technological innovations small and lightweight hyperspectral sensors have become available which may be carried by unmanned aerial vehicles (UAVs). In this paper we give a brief overview over existing hyperspectral sensors for UAVs. We focus on a new type of full-frame sensors which capture hyperspectral information in two dimensional image frames. We then develop a calibration procedure for these sensors and identify challenges in remote sensing of vegetation. The calibration is evaluate by in-field data acquired during a flight campaign. The spectral calibration shows good results with less than three percent difference in reflection for 110 of the 125 bands (458 to 886 nm).,2014,26,0,10.5194/ISPRSARCHIVES-XL-7-1-2014,https://www.semanticscholar.org/paper/cd5c6ef21355b24d2c8d64c15318a5ca89c3ffa7,Review,
f874576a1fda439187d778b9397f1bd69e39ffea,UAV Laboratories AEM Systems Group Seminar 20140926,,2014,0,0,,https://www.semanticscholar.org/paper/f874576a1fda439187d778b9397f1bd69e39ffea,Review,
de55b85668157b5dc59ed649191582e8304f76bd,Path planning for data collectors in Precision Agriculture WSNs,,2014,15,1,10.1109/IWCMC.2014.6906404,https://www.semanticscholar.org/paper/de55b85668157b5dc59ed649191582e8304f76bd,"JournalArticle,Conference",2014 International Wireless Communications and Mobile Computing Conference (IWCMC)
1039cb9e70c2d9d34fc39298ceae7625d9394be3,Development of Counting Algorithm for Overlapped Agricultural Products,,2014,1,0,,https://www.semanticscholar.org/paper/1039cb9e70c2d9d34fc39298ceae7625d9394be3,Review,
1d99ae496db43081bab5c090407a0f852e57ee07,"Design, development and application of a satellite-based field monitoring system to support precision farming",,2014,5,0,10.1109/AGRO-GEOINFORMATICS.2014.6910626,https://www.semanticscholar.org/paper/1d99ae496db43081bab5c090407a0f852e57ee07,Conference,2014 The Third International Conference on Agro-Geoinformatics
6795234435fd43a528830d93d410e6cd22781fe1,Remote sensing assisted multi-level crop acreage estimation — An application of small area estimation in Heilongjiang province,,2014,2,0,10.1109/AGRO-GEOINFORMATICS.2014.6910602,https://www.semanticscholar.org/paper/6795234435fd43a528830d93d410e6cd22781fe1,"Conference,Review",2014 The Third International Conference on Agro-Geoinformatics
69ffb574b9caa59685fefead36909934abd2c949,Application of remote sensing techniques in locating dry and irrigated farmland parcels,,2014,8,0,10.1109/AGRO-GEOINFORMATICS.2014.6910630,https://www.semanticscholar.org/paper/69ffb574b9caa59685fefead36909934abd2c949,Conference,2014 The Third International Conference on Agro-Geoinformatics
9c5627d8019cf4071a2385f7a775fa9f91db0e9d,Estimating rice nitrogen status using active canopy sensor crop circle 430 in Northeast China,,2014,4,1,10.1109/AGRO-GEOINFORMATICS.2014.6910584,https://www.semanticscholar.org/paper/9c5627d8019cf4071a2385f7a775fa9f91db0e9d,Conference,2014 The Third International Conference on Agro-Geoinformatics
